Property ID,Society,Society Link,Name,Page Title,Price,Marla,Area (sqft),Bedrooms,Baths,Floor Number,Total Floors,Built Year,Rooms,Other Rooms,Link,Built in year,Parking Spaces,Floors,Bathrooms,Servant Quarters,Kitchens,Store Rooms
53568681,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.2 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Prayer Room, Powder Room, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_lavish_bungalow_for_sale_in_dha_phase_9_town_lahore-53568681-1452-1.html,2025,,,4,,,
53241173,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7 - Block R, DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 7.35 Crore,1.0,225.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_r_kanal_eye_catching_superb_luxury_bungalow_for_sale-53241173-1625-1.html,2025,,3,6,2,2,2
53315702,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 8.45 Crore,1.0,225.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_1_kanal_modern_design_hose_for_sale_in_dha_phase_6_l_block_hot_location-53315702-1620-1.html,2025,,2,6,1,2,1
53324699,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 7.45 Crore,1.0,225.0,6,7,,,2025,"{'Bedrooms': '6', 'Bathrooms': '8', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_brand_new_fully_furnished_1-kanal_luxury_house_for_sale_in_dha_phase_8_prime_location-53324699-407-1.html,2025,4,2,8,2,2,2
53325319,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 3, DHA Defence, Lahore, Punjab",PKR 6.9 Crore,1.0,225.0,5,7,,,2025,"{'Bedrooms': '5', 'Bathrooms': '8', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_3_1_kanal_brand_new_beautiful_modern_design_house_for_sale_at_prime_location_of_dha_phase_3-53325319-1454-1.html,2025,4,2,8,2,2,2
53612402,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town - Block A, DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 3.5 Crore,5.0,1125.0,3,4,,,2025,{},,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_brand_new_05_marla_elegant_and_fully_maintained_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_lahore-53612402-8173-1.html,2025,,3,,,,
53612367,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 6.75 Crore,10.0,2250.0,4,5,,,2025,"{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_7_10_marla_brand_new_modern_ultra_luxury_supreme_location_house_in_dha_phase_7_lahore-53612367-1450-1.html,2025,2,2,5,1,2,1
53450209,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.5 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_defence_dha_9_town_hot_deal_5_marla_house_available_with_double_hight_lobby_in_dha_phase_9_town_dont_miss_out-53450209-1452-1.html,2025,1,1,4,,2,
53612341,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 36.5 Crore,2.0,450.0,5,7,,,2025,"{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '4', 'Kitchens': '2', 'Store Rooms': '2'}",Other Rooms,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_2_kanal_corner_furnished_bungalow_with_swimming_pool_for_sale_in_dha_lahore_near_dha_raya_and_dolmen_mall-53612341-1619-1.html,2025,6,2,5,4,2,2
53360705,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.19 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_defence_dha_9_town_prime_5_marla_property_in_dha_phase_9_town_ideal_for_modern_living_investment-53360705-1452-1.html,2025,1,2,4,,2,1
53612336,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7 - Block P, DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 8.15 Crore,1.0,225.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_p_top_of_line_one_kanal_modern_style_luxurious_bungalow_for_sale_near_raya_fairways_commercial-53612336-1623-1.html,2025,,2,6,,,
53612310,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 6 Crore,10.0,2250.0,4,5,,,2025,"{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_7_a_beautifully_designed_10_marla_ultra-modern_house_available_for_sale_in_dha_phase_7-53612310-1450-1.html,2025,2,2,5,1,2,1
52151851,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 10.25 Crore,1.0,225.0,5,6,,,2021,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '3'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_1_kanal_super_solid_brand_new_house_for_sale_in_phase-8_dha-52151851-407-1.html,2021,4,2,6,2,2,3
53602233,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 7.7 Crore,1.0,225.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_100_original_add_1_kanal_top_quality_build_modren_beautiful_design_fully_furnished_villa_with_basement_for_sale_in_dha_lahore_phase_6-53602233-1620-1.html,2025,4,2,6,2,3,1
53557633,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 6.86 Crore,1.0,225.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_7_swimming_pool_full_basement_1_kanal_beautiful_place_available_for_sale_in_dha_phase_7_near_to_mcdonald_s-53557633-1450-1.html,2025,4,2,6,2,3,2
53469610,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block F, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 13.5 Crore,1.0,225.0,5,5,,,,"{'Bedrooms': '5', 'Bathrooms': '5', 'Kitchens': '2'}","Servant Quarters, Drawing Room, Dining Room, Powder Room, Store Rooms, Lounge or Sitting Room, Other Rooms",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_f_1_kanal_brand_new_modern_design_lavish_furnished_house_with_solar_system_installed_for_sale_in_dha_lahore_for_discounted_price_and_original_pictures_download_the_app_signature_lands-53469610-1615-1.html,,,2,5,,2,
53571034,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block J, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 25 Crore,1.0,225.0,6,6,,,2020,"{'Bedrooms': '6', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Powder Room",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_j_your_search_ends_right_here_with_the_beautiful_house_in_dha_phase_6_-_block_j_at_affordable_price_of_pkr_rs_250000000-53571034-1618-1.html,2020,2,,6,2,3,1
49732714,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 5, DHA Defence, Lahore, Punjab",PKR 16 Crore,1.0,225.0,6,6,,,2023,"{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_5_fully_furnished_1_kanal_6_beds_house_for_sale_with_full_basement-49732714-1447-1.html,2023,4,2,7,1,2,1
52042391,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 4.65 Crore,10.0,2250.0,4,5,,,2024,"{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_7_charming_4-bedroom_10_marla_house_in_dha_with_modern_comfort_with_stylish_finishes_near_macdonald-52042391-1450-1.html,2024,2,2,5,2,2,2
48886987,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7 - Block W, DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 6.7 Crore,1.0,225.0,5,6,,,2024,"{'Bedrooms': '5', 'Bathrooms': '6'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_w_top_of_the_line_1_kanal_most_beautiful_modern_house-48886987-1630-1.html,2024,4,2,6,,,
53479702,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 6.95 Crore,1.0,225.0,6,7,,,2025,"{'Bedrooms': '6', 'Bathrooms': '8', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_most_beautiful_design_bungalow_with_basement_for_sale_at_prime_location_of_dha_phase_7-53479702-1450-1.html,2025,5,2,8,2,2,2
53608901,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block D, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 4.25 Crore,7.0,1575.0,3,4,,,2022,"{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_capital_group_offer_defence_phase_6_original_pic_just_like_brand_new_luxury_7_marla_house_for_sale_almost_final_4_25_00_000-53608901-1613-1.html,2022,2,2,4,1,1,1
53549655,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 4, DHA Defence, Lahore, Punjab",PKR 7.15 Crore,1.0,225.0,4,6,,,2010,"{'Bedrooms': '4', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room",https://www.zameen.com/Property/dha_defence_dha_phase_4_1_kanal_5_bedroom_house_for_sale_in_ff_sector_phase_4-53549655-1446-1.html,2010,,2,6,1,2,1
53454437,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.9 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Powder Room",https://www.zameen.com/Property/dha_defence_dha_9_town_10kv_solar_installed_ac_installed_5_marla_modern_house_available_for_sale_in_dha_phase_9_town-53454437-1452-1.html,2025,1,1,4,,2,1
53186976,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 38 Crore,2.0,450.0,6,6,,,2023,"{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_6_luxuriously_fully-furnished_owner_built_2-kanal_house_for_sale_sector_e_phase_6_dha-53186976-1448-1.html,2023,,2,7,2,3,1
53596692,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"3 Bedroom House for sale in DHA Defence, Lahore","DHA 9 Town, DHA Defence, Lahore, Punjab",PKR 2.5 Crore,5.0,1125.0,3,4,,,2025,"{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_magnificent_bungalow_for_sale_in_phase_9_town_dha_lahore-53596692-1452-1.html,2025,1,2,4,,2,
53610039,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block C, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 8.55 Crore,1.0,225.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_c_ultra_top_notch_1_kanal_brand_new_modern_house_top_location_100_original_deal-53610039-1612-1.html,2025,4,3,6,,,
52411060,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"6 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 35 Crore,2.0,450.0,7,7,,,2024,"{'Bedrooms': '7', 'Bathrooms': '6', 'Servant Quarters': '3', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_100_org_add_full_basement_dream_big_-_premium_2_kanal_with_top-class_features-52411060-1619-1.html,2024,6,,6,3,2,2
49451580,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 3.9 Crore,10.0,2250.0,4,5,,,2024,"{'Bedrooms': '4', 'Bathrooms': '5', 'Kitchens': '2'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_8_10_marla_modern_design_bungalow_in_dha_phase_8-49451580-1451-1.html,2024,2,2,5,,2,
52566473,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",PKR 8.75 Crore,1.0,225.0,4,7,,,2025,"{'Bedrooms': '4', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_your_new_home_is_here-52566473-1619-1.html,2025,2,,7,2,2,1
52579885,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 5 - Block H, DHA Phase 5, DHA Defence, Lahore, Punjab",PKR 11.25 Crore,1.2,270.0,5,7,,,2025,"{'Bedrooms': '5', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_h_23_marla_corner_spanish_villa-52579885-1605-1.html,2025,4,,7,2,2,1
53363943,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 5, DHA Defence, Lahore, Punjab",PKR 2.75 Crore,5.0,1125.0,4,6,,,2025,"{'Bedrooms': '4', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Dining Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_5_hot_deal_5_marla_beautiful_bungalow_in_dha_5-53363943-1447-1.html,2025,1,,6,1,2,1
52344865,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"4 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Park View, DHA Phase 8, DHA Defence, Lahore, Punjab",PKR 5.5 Crore,10.0,2250.0,4,5,,,4,"{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_park_view_fully_furnished_super_maintained_villa_for_sale_in_phase-8_dha-52344865-485-1.html,4,2,,5,1,1,1
53535169,DHA Defence,https://www.zameen.com/Houses_Property/Lahore_DHA_Defence-9-1.html,"5 Bedroom House for sale in DHA Defence, Lahore","DHA Phase 7, DHA Defence, Lahore, Punjab",PKR 5.99 Crore,1.0,225.0,5,6,,,2025,"{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/dha_defence_dha_phase_7_one_kanal_beautiful_house_available_for_sale_in_dha_phase_7_near_to_mcdonald_s-53535169-1450-1.html,2025,4,2,6,2,3,2
